JLCPCB Basic & Promotional Extended parts: $0 feeder loading fee in Economic PCBA. Fetched 2026-09-16 via the parts API
(componentLibraryType=base + preferredComponentFlag=true + searchType=2). 1586 parts: 351 Basic, 1235 Promotional Extended.
columns: LCSC# | type | MPN | brand | package | price@1 | price@100 USD | stock | description

== 555 Timers / Counters (1)
C16133     | Basic | TAJB107K006RNJ               | --                 | CASE-B-3528-21 | 0.2542 | 0.1749 |  809546 | -55℃~+125℃ 1.7Ω@100kHz 100uF 6.3V ±10% CASE-B-3528-21(mm) Tantalum Capacitors ROHS

== Transistor, Photovoltaic Output Optoisolators (4)
C109227    | Basic | LTV-817S-TA1-C               | Lite-On            | SMD-4P         | 0.0748 | 0.0613 |  164621 | -30℃~+110℃ 1 1.2V 100mV@1mA,20mA 35V 3us 4us@2mA,100Ω 50% 50mA 50mA 5kV 600% 6V DC Phototransistor SMD-4P Tran
C42432283  | Promo | ICPL-356-50CEAXW             | ISOMICRON          | SOP-4          | 0.0643 | 0.0516 |   18938 | -40℃~+110℃ 1.24V 200% 200mV@10mA,1mA 200mW 3.75kV 3us@2mA,100Ω 400% 4us 50mA 60mA 6V 80V DC Phototransistor SO
C115450    | Basic | LTV-217-B-G                  | Lite-On            | SOP-4-175mil   | 0.0856 | 0.0685 |  415406 | -55℃~+110℃ 1 1.2V 200mW 2us 3.75kV 3us 400mV@8mA,2.4mA 50% 50mA 50mA 600% 6V 70V DC Phototransistor SOP-4-175m
C42432160  | Promo | IS281B-N-AXW                 | ISOMICRON          | SSOP-4         | 0.0734 | 0.0583 |    4690 | -40℃~+110℃ 1.4V 100mV@1mA,10mA 130% 260% 3.75kV 3us 4us 50mA 60mA 6V 80V DC Phototransistor SSOP-4 Transistor,

== Translators, Level Shifters (1)
C7859      | Promo | SN74LVC4245APWR              | Texas Instruments  | TSSOP-24       | 0.4921 | 0.2680 |  143136 | -40℃~+85℃ 1 2.7V~3.6V 4.5V~5.5V 8 Bidirectional Tri-State TSSOP-24 Translators, Level Shifters ROHS

== USB Converters (1)
C6568      | Promo | CP2102-GMR                   | SKYWORKS/SILICON L | WQFN-28-EP(5x5 | 2.2033 | 1.5498 |   39688 | -40℃~+85℃ 1Mbps 20mA 3V~3.6V 80uA Transceiver USB 2.0 WQFN-28-EP(5x5) USB Converters ROHS

== Voltage Reference (1)
C3113      | Basic | CJ431                        | Jiangsu Changjing  | SOT-23         | 0.0397 | 0.0325 |  522203 | -25℃~+85℃@(Ta) 100mA 1mA 2.5V~36V 50ppm/℃ Adjustable Parallel ±0.5% SOT-23 Voltage Reference ROHS

== Voltage Regulators - Linear, Low Drop Out (LDO) Regulators (9)
C6186      | Basic | AMS1117-3.3                  | Advanced Monolithi | SOT-223        | 0.2099 | 0.1657 | 1304484 | -40℃~+125℃ 0.003%Vout 1 1.1V@(800mA) 15V 1A 3.3V 5mA 72dB@(120Hz) Fixed Over Current Protection、Short Circuit 
C6187      | Basic | AMS1117-5.0                  | Advanced Monolithi | SOT-223        | 0.2450 | 0.1864 |  128597 | -40℃~+125℃ 1 1.3V 15V 1A 5V 60dB Fixed Positive Short Circuit Protection、Thermal shutdown SOT-223 Voltage Regu
C5446      | Basic | XC6206P332MR-G               | Torex Semicon      | SOT-23-3L      | 0.1368 | 0.1124 |  490271 | -40℃~+85℃@(Ta) 1 1uA 200mA 3.3V 6V Fixed Over Current Protection Positive SOT-23-3L Voltage Regulators - Linea
C75501     | Promo | 78L12G-AB3-R                 | UTC(Unisonic Tech) | SOT-89         | 0.0933 | 0.0753 |    3279 | -40℃~+85℃ 1 1.7V 100mA 12V 27V 2mA 65dB@(120Hz) 80uV Fixed Over Current Protection、Over Temperature Protection
C71136     | Basic | 78L05G-AB3-R                 | UTC(Unisonic Tech) | SOT-89-3       | 0.0889 | 0.0712 |  191849 | -40℃~+85℃ 1 1.7V@(40mA) 100mA 2mA 30V 40uV 5V 80dB@(120Hz) Fixed Over Current Protection、Short Circuit Protect
C14289     | Basic | HT7533-1                     | Holtek Semicon     | SOT-89-3       | 0.1379 | 0.1112 |  137315 | -40℃~+85℃@(Ta) 1 100mA 2.5uA 25mV@(1mA) 3.3V 30V Fixed Positive SOT-89-3 Voltage Regulators - Linear, Low Drop
C16106     | Promo | HT7550-1                     | Holtek Semicon     | SOT-89-3       | 0.1318 | 0.1086 |  129873 | -40℃~+85℃@(Ta) 1 150mA 2.5uA 25mV@(1mA) 30V 5V Fixed Positive SOT-89-3 Voltage Regulators - Linear, Low Drop O
C58069     | Basic | L78M05ABDT-TR                | STMicroelectronics | TO-252-2(DPAK) | 0.1972 | 0.1530 |  127860 | -40℃~+125℃@(Tj) 1 2V@(350mA) 35V 40uV 500mA 5V 62dB@(120Hz) 6mA Fixed Over Temperature Protection、Short Circui
C75510     | Promo | LM317AG-TN3-R                | UTC(Unisonic Tech) | TO-252-2(DPAK) | 0.2171 | 0.1734 |   16451 | -40℃~+85℃ 1 1.2V~37V 1.5A 40V 5V@(500mA) 80dB@(120Hz) Adjustable Over Current Protection、Over Temperature Prot

== Zener Diodes (254)
C19077493  | Promo | SMBJ5338B                    | hongjiacheng       | DO-214AA(SMB)  | 0.1552 | 0.1235 |  663311 | -55℃~+150℃ 1 Independent 1.5Ω 1uA 4.85V~5.36V 400Ω 5.1V 5W ±5% DO-214AA(SMB) Zener Diodes ROHS
C19077494  | Promo | SMBJ5339B                    | hongjiacheng       | DO-214AA(SMB)  | 0.1589 | 0.1274 |  558819 | -55℃~+150℃ 1 Independent 1uA 1Ω 400Ω 5.32V~5.88V 5.6V 5W ±5% DO-214AA(SMB) Zener Diodes ROHS
C19077495  | Promo | SMBJ5349B                    | hongjiacheng       | DO-214AA(SMB)  | 0.1292 | 0.1039 |     133 | -55℃~+150℃ 1 Independent 11.4V~12.6V 125Ω 12V 2.5Ω 2uA@9.1V 5W ±5% DO-214AA(SMB) Zener Diodes ROHS
C19077474  | Promo | 1SMA4728A                    | hongjiacheng       | DO-214AC(SMA)  | 0.0560 | 0.0458 |  115581 | -55℃~+150℃ 1 Independent 100uA 10Ω 1W 3.1V~3.5V 3.3V DO-214AC(SMA) Zener Diodes ROHS
C19077475  | Promo | 1SMA4729A                    | hongjiacheng       | DO-214AC(SMA)  | 0.0554 | 0.0452 |   63552 | -55℃~+150℃ 1 Independent 100uA@1V 10Ω 1W 3.4V~3.8V 3.6V DO-214AC(SMA) Zener Diodes ROHS
C19077476  | Promo | 1SMA4733A                    | hongjiacheng       | DO-214AC(SMA)  | 0.0461 | 0.0380 |   57919 | -55℃~+150℃ 1 Independent 10uA@1V 1W 4.84V~5.36V 5.1V 7Ω DO-214AC(SMA) Zener Diodes ROHS
C19077477  | Promo | 1SMA4734A                    | hongjiacheng       | DO-214AC(SMA)  | 0.0538 | 0.0438 |   56698 | -55℃~+150℃ 1 Independent 10uA@2V 1W 5.32V~5.92V 5.6V 5Ω DO-214AC(SMA) Zener Diodes ROHS
C19077478  | Promo | 1SMA4737A                    | hongjiacheng       | DO-214AC(SMA)  | 0.0438 | 0.0358 |   14102 | -55℃~+150℃ 1 Independent 10uA@5V 1W 4Ω 7.12V~7.88V 7.5V DO-214AC(SMA) Zener Diodes ROHS
C19077479  | Promo | 1SMA4740A                    | hongjiacheng       | DO-214AC(SMA)  | 0.0514 | 0.0422 |   67698 | -55℃~+150℃ 1 Independent 10V 10uA@7V 1W 7Ω 9.5V~10.5V DO-214AC(SMA) Zener Diodes ROHS
C19077480  | Promo | 1SMA4742A                    | hongjiacheng       | DO-214AC(SMA)  | 0.0405 | 0.0323 |   40672 | -55℃~+150℃ 1 Independent 11.4V~12.6V 12V 1W 5uA@9V 9Ω DO-214AC(SMA) Zener Diodes ROHS
C19077481  | Promo | 1SMA4743A                    | hongjiacheng       | DO-214AC(SMA)  | 0.0408 | 0.0369 |  135187 | -55℃~+150℃ 1 Independent 10Ω 12.4V~14.1V 13V 1W 5uA DO-214AC(SMA) Zener Diodes ROHS
C19077482  | Promo | 1SMA4744A                    | hongjiacheng       | DO-214AC(SMA)  | 0.0540 | 0.0446 |  125933 | -55℃~+150℃ 1 Independent 13.8V~15.8V 14Ω 15V 1W 5uA@11V DO-214AC(SMA) Zener Diodes ROHS
C19077483  | Promo | 1SMA4746A                    | hongjiacheng       | DO-214AC(SMA)  | 0.0439 | 0.0359 |   51949 | -55℃~+150℃ 1 Independent 16.8V~19.2V 18V 1W 20Ω 5uA DO-214AC(SMA) Zener Diodes ROHS
C19077484  | Promo | 1SMA4747A                    | hongjiacheng       | DO-214AC(SMA)  | 0.0388 | 0.0308 |   21509 | -55℃~+150℃ 1 Independent 19V~21.2V 1W 20V 22Ω 5uA@15V DO-214AC(SMA) Zener Diodes ROHS
C19077485  | Promo | 1SMA4749A                    | hongjiacheng       | DO-214AC(SMA)  | 0.0442 | 0.0362 |   47285 | -55℃~+150℃ 1 Independent 1W 22.8V~26V 24V 25Ω 5uA@18V DO-214AC(SMA) Zener Diodes ROHS
C19077486  | Promo | 1SMA5913A                    | hongjiacheng       | DO-214AC(SMA)  | 0.0750 | 0.0593 |    2971 | -55℃~+150℃ 1 Independent 1.5W 100uA@1V 10Ω 3.13V~3.47V 3.3V 500Ω DO-214AC(SMA) Zener Diodes ROHS
C19077487  | Promo | 1SMA5918A                    | hongjiacheng       | DO-214AC(SMA)  | 0.1105 | 0.0914 |       2 | -55℃~+150℃ 1 Independent 1.5W 350Ω 4.84V~5.36V 4Ω 5.1V 5uA ±5% DO-214AC(SMA) Zener Diodes ROHS
C19077488  | Promo | 1SMA5919A                    | hongjiacheng       | DO-214AC(SMA)  | 0.0688 | 0.0610 |    8909 | -55℃~+150℃ 1 Independent 1.5W 250Ω 2Ω 5.32V~5.88V 5.6V 5uA@3V ±5% DO-214AC(SMA) Zener Diodes ROHS
C19077489  | Promo | 1SMA5927A                    | hongjiacheng       | DO-214AC(SMA)  | 0.0731 | 0.0588 |   28556 | -55℃~+150℃ 1 Independent 1.5W 11.4V~12.6V 12V 1uA@1V 550Ω 6.5Ω ±5% DO-214AC(SMA) Zener Diodes ROHS
C19077490  | Promo | 1SMA5928A                    | hongjiacheng       | DO-214AC(SMA)  | 0.0649 | 0.0527 |  574547 | -55℃~+150℃ 1 Independent 1.5W 12.35V~13.65V 13V 1uA 550Ω 7Ω ±5% DO-214AC(SMA) Zener Diodes ROHS
C19077491  | Promo | 1SMA5929A                    | hongjiacheng       | DO-214AC(SMA)  | 0.0612 | 0.0546 |    8045 | -55℃~+150℃ 1 Independent 1.5W 14.25V~15.75V 15V 500nA@11.4V 600Ω 9Ω ±5% DO-214AC(SMA) Zener Diodes ROHS
C19077492  | Promo | 1SMA5930A                    | hongjiacheng       | DO-214AC(SMA)  | 0.0687 | 0.0547 |    2111 | -55℃~+150℃ 1 Independent 1.5W 10Ω 15.2V~16.8V 16V 1uA@12.2V 600Ω ±5% DO-214AC(SMA) Zener Diodes ROHS
C41411742  | Promo | 1SMAF4737A                   | hongjiacheng       | SMAF           | 0.0347 | 0.0272 |    9219 | -55℃~+150℃ 1 Independent 10uA@5V 1W 4Ω 7.12V~7.88V 7.5V SMAF Zener Diodes ROHS
C41411741  | Promo | 1SMAF4741A                   | hongjiacheng       | SMAF           | 0.0348 | 0.0273 |    7584 | -55℃~+150℃ 1 Independent 10.4V~11.6V 11V 1W 5uA 8Ω SMAF Zener Diodes ROHS
C42371731  | Promo | 1SMAF4747A                   | hongjiacheng       | SMAF           | 0.0428 | 0.0428 |     600 | -55℃~+150℃ 19V~21.2V、19V~21.2V 1W 20V、20V 22Ω、22Ω 5uA、5uA SMAF Zener Diodes ROHS
C22395568  | Promo | BZT52B10                     | hongjiacheng       | SOD-123        | 0.0173 | 0.0173 |    4041 | -55℃~+150℃ 1 Independent 10V 150Ω 200nA@7V 20Ω 500mW 9.8V~10.2V SOD-123 Zener Diodes ROHS
C22395569  | Promo | BZT52B12                     | hongjiacheng       | SOD-123        | 0.0192 | 0.0192 |  119984 | -55℃~+150℃ 1 Independent 100nA@8V 11.76V~12.24V 12V 150Ω 25Ω 500mW SOD-123 Zener Diodes ROHS
C22399883  | Promo | BZT52B13                     | hongjiacheng       | SOD-123        | 0.0168 | 0.0168 |   92542 | -55℃~+150℃ 1 Independent 100nA@8V 12.74V~13.26V 13V 170Ω 30Ω 500mW SOD-123 Zener Diodes ROHS
C22395570  | Promo | BZT52B15                     | hongjiacheng       | SOD-123        | 0.0196 | 0.0196 |  144109 | -55℃~+150℃ 1 Independent 100nA@10.5V 14.7V~15.3V 15V 200Ω 30Ω 500mW SOD-123 Zener Diodes ROHS
C19077392  | Promo | BZT52B3V3                    | hongjiacheng       | SOD-123        | 0.0159 | 0.0159 |  291866 | -55℃~+150℃ 1 Independent 3.23V~3.37V 3.3V 500mW 5uA@1V 600Ω 95Ω SOD-123 Zener Diodes ROHS
C19077393  | Promo | BZT52B5V1                    | hongjiacheng       | SOD-123        | 0.0187 | 0.0187 | 1283605 | -55℃~+150℃ 1 Independent 2uA@2V 480Ω 5.1V 500mW 5V~5.2V 60Ω SOD-123 Zener Diodes ROHS
C22399881  | Promo | BZT52B5V6                    | hongjiacheng       | SOD-123        | 0.0179 | 0.0179 |   73913 | -55℃~+150℃ 1 Independent 1uA@2V 400Ω 40Ω 5.49V~5.71V 5.6V 500mW SOD-123 Zener Diodes ROHS
C22399882  | Promo | BZT52B8V2                    | hongjiacheng       | SOD-123        | 0.0229 | 0.0229 |  210364 | -55℃~+150℃ 1 Independent 15Ω 500mW 700nA@5V 8.04V~8.36V 8.2V 80Ω SOD-123 Zener Diodes ROHS
C19077408  | Promo | BZT52C10                     | hongjiacheng       | SOD-123        | 0.0168 | 0.0168 |  651241 | -55℃~+150℃ 1 Independent 10V 150Ω 200nA 20Ω 350mW 9.5V~10.5V SOD-123 Zener Diodes ROHS
C19077409  | Promo | BZT52C11                     | hongjiacheng       | SOD-123        | 0.0162 | 0.0162 |   62423 | -55℃~+150℃ 1 Independent 10.45V~11.55V 100nA@8V 11V 150Ω 20Ω 350mW SOD-123 Zener Diodes ROHS
C19077410  | Promo | BZT52C12                     | hongjiacheng       | SOD-123        | 0.0162 | 0.0127 |  614436 | -55℃~+150℃ 1 Independent 100nA@8V 11.4V~12.6V 12V 150Ω 25Ω 350mW SOD-123 Zener Diodes ROHS
C19077411  | Promo | BZT52C13                     | hongjiacheng       | SOD-123        | 0.0168 | 0.0133 |  165423 | -55℃~+150℃ 1 Independent 100nA 12.35V~13.65V 13V 170Ω 30Ω 350mW SOD-123 Zener Diodes ROHS
C19077412  | Promo | BZT52C15                     | hongjiacheng       | SOD-123        | 0.0171 | 0.0171 |  749631 | -55℃~+150℃ 1 Independent 100nA 14.25V~15.75V 15V 200Ω 30Ω 350mW SOD-123 Zener Diodes ROHS
C19077413  | Promo | BZT52C16                     | hongjiacheng       | SOD-123        | 0.0165 | 0.0165 |  475400 | -55℃~+150℃ 1 Independent 100nA@11.2V 15.2V~16.8V 16V 200Ω 350mW 40Ω SOD-123 Zener Diodes ROHS
C19077414  | Promo | BZT52C18                     | hongjiacheng       | SOD-123        | 0.0168 | 0.0168 |  804139 | -55℃~+150℃ 1 Independent 100nA 17.1V~18.9V 18V 225Ω 350mW 45Ω SOD-123 Zener Diodes ROHS
C19077415  | Promo | BZT52C20                     | hongjiacheng       | SOD-123        | 0.0167 | 0.0130 |  183009 | -55℃~+150℃ 1 Independent 100nA@14V 19V~21V 20V 225Ω 350mW 55Ω SOD-123 Zener Diodes ROHS
C22375295  | Promo | BZT52C22                     | hongjiacheng       | SOD-123        | 0.0174 | 0.0174 |  748061 | -55℃~+150℃ 1 Independent 100nA@15.4V 20.9V~23.1V 22V 250Ω 350mW 55Ω SOD-123 Zener Diodes ROHS
C19077416  | Promo | BZT52C24                     | hongjiacheng       | SOD-123        | 0.0173 | 0.0173 |   41769 | -55℃~+150℃ 1 Independent 100nA@16.8V 22.8V~25.2V 24V 250Ω 350mW 70Ω SOD-123 Zener Diodes ROHS
C19077417  | Promo | BZT52C27                     | hongjiacheng       | SOD-123        | 0.0160 | 0.0160 |   53487 | -55℃~+150℃ 1 Independent 100nA@18.9V 25.65V~28.35V 27V 300Ω 350mW 80Ω SOD-123 Zener Diodes ROHS
C41410795  | Promo | BZT52C2V0                    | hongjiacheng       | SOD-123        | 0.0257 | 0.0257 |    8247 | -55℃~+150℃ 1 Independent 1.8V~2.15V 100uA@1V 150Ω 2V 350mW 600Ω SOD-123 Zener Diodes ROHS
C22375296  | Promo | BZT52C2V4                    | hongjiacheng       | SOD-123        | 0.0170 | 0.0170 |   39496 | -55℃~+150℃ 1 Independent 100Ω 2.28V~2.52V 2.4V 350mW 50uA@1V 600Ω SOD-123 Zener Diodes ROHS
C19077394  | Promo | BZT52C2V7                    | hongjiacheng       | SOD-123        | 0.0176 | 0.0176 |  635322 | -55℃~+150℃ 1 Independent 100Ω 2.57V~2.84V 2.7V 20uA 350mW 600Ω SOD-123 Zener Diodes ROHS
C19077418  | Promo | BZT52C30                     | hongjiacheng       | SOD-123        | 0.0165 | 0.0165 |  281859 | -55℃~+150℃ 1 Independent 100nA@21V 28.5V~31.5V 300Ω 30V 350mW 80Ω SOD-123 Zener Diodes ROHS
C19077419  | Promo | BZT52C33                     | hongjiacheng       | SOD-123        | 0.0160 | 0.0160 |  282305 | -55℃~+150℃ 1 Independent 100nA 31.35V~34.65V 325Ω 33V 350mW 80Ω SOD-123 Zener Diodes ROHS
C19077420  | Promo | BZT52C36                     | hongjiacheng       | SOD-123        | 0.0167 | 0.0131 |  125110 | -55℃~+150℃ 1 Independent 100nA@25.2V 34.2V~37.8V 350mW 350Ω 36V 90Ω SOD-123 Zener Diodes ROHS
C19077395  | Promo | BZT52C3V0                    | hongjiacheng       | SOD-123        | 0.0113 | 0.0113 |  438944 | -55℃~+150℃ 1 Independent 10uA@1V 2.85V~3.15V 350mW 3V 600Ω 95Ω SOD-123 Zener Diodes ROHS
C19077396  | Promo | BZT52C3V3                    | hongjiacheng       | SOD-123        | 0.0184 | 0.0184 |  823563 | -55℃~+150℃ 1 Independent 3.14V~3.47V 3.3V 350mW 5uA 600Ω 95Ω SOD-123 Zener Diodes ROHS
C19077397  | Promo | BZT52C3V6                    | hongjiacheng       | SOD-123        | 0.0195 | 0.0195 |   92899 | -55℃~+150℃ 1 Independent 3.42V~3.78V 3.6V 350mW 5uA@1V 600Ω 90Ω SOD-123 Zener Diodes ROHS
C19077398  | Promo | BZT52C3V9                    | hongjiacheng       | SOD-123        | 0.0118 | 0.0118 |   85621 | -55℃~+150℃ 1 Independent 3.71V~4.1V 3.9V 350mW 3uA@1V 600Ω 90Ω SOD-123 Zener Diodes ROHS
C22395571  | Promo | BZT52C43                     | hongjiacheng       | SOD-123        | 0.0182 | 0.0182 |   71757 | -55℃~+150℃ 1 Independent 100nA@32V 100Ω 350mW 40.85V~45.15V 43V 700Ω SOD-123 Zener Diodes ROHS
C22399887  | Promo | BZT52C47                     | hongjiacheng       | SOD-123        | 0.0179 | 0.0179 |    6874 | -55℃~+150℃ 1 Independent 100nA 100Ω 350mW 44.65V~49.35V 47V 750Ω SOD-123 Zener Diodes ROHS
C19077399  | Promo | BZT52C4V3                    | hongjiacheng       | SOD-123        | 0.0168 | 0.0168 |  231638 | -55℃~+150℃ 1 Independent 350mW 3uA 4.09V~4.52V 4.3V 600Ω 90Ω SOD-123 Zener Diodes ROHS
C19077400  | Promo | BZT52C4V7                    | hongjiacheng       | SOD-123        | 0.0117 | 0.0117 |  845665 | -55℃~+150℃ 1 Independent 350mW 3uA 4.47V~4.94V 4.7V 500Ω 80Ω SOD-123 Zener Diodes ROHS
C19077401  | Promo | BZT52C5V1                    | hongjiacheng       | SOD-123        | 0.0167 | 0.0167 | 2283668 | -55℃~+150℃ 1 Independent 2uA 350mW 4.85V~5.36V 480Ω 5.1V 60Ω SOD-123 Zener Diodes ROHS
C19077402  | Promo | BZT52C5V6                    | hongjiacheng       | SOD-123        | 0.0165 | 0.0165 | 3004813 | -55℃~+150℃ 1 Independent 1uA@2V 350mW 400Ω 40Ω 5.32V~5.88V 5.6V SOD-123 Zener Diodes ROHS
C19077403  | Promo | BZT52C6V2                    | hongjiacheng       | SOD-123        | 0.0171 | 0.0171 |  232581 | -55℃~+150℃ 1 Independent 10Ω 150Ω 350mW 3uA@4V 5.89V~6.51V 6.2V SOD-123 Zener Diodes ROHS
C19077404  | Promo | BZT52C6V8                    | hongjiacheng       | SOD-123        | 0.0155 | 0.0155 |  167512 | -55℃~+150℃ 1 Independent 15Ω 2uA 350mW 6.46V~7.14V 6.8V 80Ω SOD-123 Zener Diodes ROHS
C22375297  | Promo | BZT52C75                     | hongjiacheng       | SOD-123        | 0.0189 | 0.0189 |   10215 | -55℃~+150℃ 1 Independent 1kΩ 200nA@10V 300Ω 350mW 70V~79V 75V SOD-123 Zener Diodes ROHS
C19077405  | Promo | BZT52C7V5                    | hongjiacheng       | SOD-123        | 0.0165 | 0.0165 |   41146 | -55℃~+150℃ 1 Independent 15Ω 1uA 350mW 7.13V~7.88V 7.5V 80Ω SOD-123 Zener Diodes ROHS
C19077406  | Promo | BZT52C8V2                    | hongjiacheng       | SOD-123        | 0.0174 | 0.0174 |  383232 | -55℃~+150℃ 1 Independent 15Ω 350mW 7.79V~8.61V 700nA@5V 8.2V 80Ω SOD-123 Zener Diodes ROHS
C19077407  | Promo | BZT52C9V1                    | hongjiacheng       | SOD-123        | 0.0162 | 0.0162 |  347370 | -55℃~+150℃ 1 Independent 100Ω 15Ω 350mW 500nA@6V 8.85V~9.56V 9.1V SOD-123 Zener Diodes ROHS
C22395527  | Promo | MM1W10                       | hongjiacheng       | SOD-123        | 0.0524 | 0.0427 |     760 | -55℃~+150℃ 1 Independent 10V 10uA@1V 1W 7Ω 9.5V~10.5V SOD-123 Zener Diodes ROHS
C22435090  | Promo | MM1W100                      | hongjiacheng       | SOD-123        | 0.0464 | 0.0380 |   14385 | -55℃~+150℃ 1 Independent 100V 1W 1uA@1V 350Ω 95V~105V SOD-123 Zener Diodes ROHS
C22395528  | Promo | MM1W11                       | hongjiacheng       | SOD-123        | 0.0370 | 0.0289 |    6561 | -55℃~+150℃ 1 Independent 10.4V~11.6V 11V 1W 5uA@8V 8Ω SOD-123 Zener Diodes ROHS
C22435092  | Promo | MM1W12                       | hongjiacheng       | SOD-123        | 0.0399 | 0.0317 |   13665 | -55℃~+150℃ 1 Independent 11.4V~12.6V 12V 1W 5uA@9V 9Ω SOD-123 Zener Diodes ROHS
C22435095  | Promo | MM1W15                       | hongjiacheng       | SOD-123        | 0.0391 | 0.0309 |    1840 | -55℃~+150℃ 1 Independent 13.8V~15.8V 14Ω 15V 1W 5uA SOD-123 Zener Diodes ROHS
C22395529  | Promo | MM1W18                       | hongjiacheng       | SOD-123        | 0.0298 | 0.0267 |   42246 | -55℃~+150℃ 1 Independent 16.8V~19.2V 18V 1W 20Ω 5uA@5V SOD-123 Zener Diodes ROHS
C22435093  | Promo | MM1W20                       | hongjiacheng       | SOD-123        | 0.0372 | 0.0290 |   81588 | -55℃~+150℃ 1 Independent 19V~21.2V 1W 20V 22Ω 5uA@15V SOD-123 Zener Diodes ROHS
